text,sentiment,label
@JamesDelingpole @LloydsBank Money under the bed.. fuck the banks,negative,general
"@LloydsBank 

Hey, what are the current exchange rates when transferring USD to Lloyds account from UK paypal account?",neutral,inquiry
I don't know why @monzo keeps getting positive reviews. Trash!!  Closes accounts without tangible reasons.,negative,service - general
@JamesDelingpole @LloydsBank Same issues here itâ€™s getting rediculous I now need to carry a card reader in my pocket to make any type of payment,negative,service - general
@santanderukhelp Cheers. Will do. Thanks for the swift response.,positive,service - general
@JamesDelingpole @LloydsBank Not hsbc. They assist on unsavoury activities. Not Barclays. Cash is king. Get an accountant who knows the difference between the spirit of the law and the rule. Avoid not evade. Unless you can evade. I hear ruski banks may be an issue.,negative,activism
@monzo see dm,neutral,inquiry
"@StarlingBank Brilliant, thanks. Itâ€™s not an issue how long it takes to clear, as long as it arrives lol.",positive,service - general
Hey @RevolutApp is your company founded by Gazprom money?,negative,activism
@LloydsBank Morning. Do I have 'Nuclear Attack' cover on my House Insurance? ðŸ¤”Thanks.,neutral,inquiry
"@santanderukhelp Yes a transaction that wasnâ€™t mine. I am on holiday, Santander aware. I need my credit card so Iâ€™ve just blocked online transactions on my mobile banking.",negative,fraud
"@monzo are banning everyone who uses crypto currency, and banned me from their sub when mentioning it to people. Stay the hell away, I used to Stan this company as they seemed to be doing great things, now theyâ€™re just another piece of shit covered toilet roll. Stay away. https://t.co/8aklV4Bc0p",negative,crpyto
"@LloydsBank if I sell an item locally and the buyer wishes to pay via bank transfer, am I safe to do so? Can they reverse payment once they leave my house?",neutral,inquiry
@LloydsBank Yeah but it's rubbish and I can't get through to a human because the bot doesn't understand what I'm saying never mind anyone else mate it's diabolical trust me!!,negative,service - general
"Triangle Housing &amp; Barclays Announce Â£5m Funding Package

@ASGandPartners @TriangleHousing @BarclaysUK https://t.co/30g8utWzKo",positive,investors
"Barclays has over 70 jobs on their Gradcracker Hub for students and graduates in Science, Technology, Engineering and Maths. 

Browse roles at Barclays and find out where a career with them could take you. 

https://t.co/qs3eDR5Wn7

@BarclaysUK #applynow #STEMjobs",positive,investors
@santanderukhelp Why would payment to uk dvla be rejected by Santander ? 2 cards 2 peoples accounts. Funds available. No approval requested just not aothorising the payment to tax car.,negative,service - general
Tell me how a working person is supposed to go to the branch? @NatWest_Help  when youâ€™ve told me on phone to go in branch as canâ€™t help me elsewhere. Useless,negative,service - general
@RevolutApp hi! i am having even more issues with revolut again. please check dm,negative,service - general
If you have @RevolutApp you can donate directly to the Ukrainian red cross. Takes less than 20 seconds. 100% of the donation goes to the Red Cross. ðŸ’™ðŸ’›,positive,activism
@RevolutApp why i can't top up my account? Is a swift block ??,negative,service - general
@NatalieAHood @RBS_Help I can help you,neutral,inquiry
. @RevolutApp I am logged out of my account despite using the correct passcode. Could you please get in touch?,negative,service - digital
"@StarlingBank proper shit bank

I want my money you bastards fucking get it cleared https://t.co/di7rc0vOJi",negative,service - general
"Never let anybody call that ""a #crisis"", it's ""#RussianInvasion"". At least, we can #NameAndShame those who do. The term ""crisis"" is pushed by Russian hackers and the Russian #government to pretend Ukraine is responsible. 

Proud of you @RevolutApp? #RussiaUkraineWar #FakeNews https://t.co/EZbtaJZ92t",negative,activism
"@NatWest_Help Ahh thatâ€™s great, thank you so much!! ðŸ˜Š",positive,general
"@RevolutApp Ok, good! Thanks for explanation!",positive,general
"@santanderukhelp After 30 minutes I was told there was no one to take the call and they told me to call the same number that called me. And my account has been blocked, so no choice but to call back. As I wrote, this is deeply unimpressive. I've been with Santander for 8 years. That might change!",negative,service - general
@Crypto_Miggie @shibnobiarmy @elonmusk @Sayembabu24 @BitMartResearch @Free_Patriot76 @MoreshwarNagpu1 @ShinjaToken @RevolutApp @iamstevencooper @Antonio_Feraldo @Shib_nobi I'm holding shinja and @AncientInuToken lets go! vðŸ˜…,positive,crpyto
"Two days Ive been met with â€˜sorry there are wait times in excess of 60. Minutesâ€™ at @CooperativeBank

This isnâ€™t good customer service nor can it be blamed on covid anymore.

Any better bank recommendations #twitter",negative,service - general
"@firstdirect @HSBC_UK refused to let me to send international payments to Ukraine, Iâ€™m so sorryâ€¦ ðŸ˜” the woman on the phone felt awfulâ€¦ @NBUkraine_eng , is there any easier way to send to a legit source to help?

#UkraineInvasion #Ukrainians #Ucraina",negative,activism
"It's time you show your support @RevolutApp. Bloc cards that belong to Russian citizens, bloc your app from Russian phone numbers!

#SlavaUkraini",negative,activism
"@StarlingBank @alexdimelow ""To protect our customers"". What BS. You will let me send cash to my stockbroker to buy double leveraged ETFs and bank shares which are riskier than crypto!!",negative,crpyto
"@ArchangelRinre @LloydsBank I'll Advise you reach out to *dantechs55*
On Instagram,
He was the one that help me out
I was also having similar issues",neutral,general
@JamesDelingpole @LloydsBank Bank Rossiya always got good service (until this week strangely),negative,activism
@LloydsBank We call they and email all documents but any time we call they keep apologies for delay,negative,service - general
@RevolutApp is blocking my transfer to https://t.co/YpRcEO1XpL and marks as suspicious,negative,service - general
@RevolutApp Useless (as always),negative,service - digital
"You can now  donate and help the people of ukraine on @RevolutApp 
ðŸ‡ºðŸ‡¦ â¤ https://t.co/nfbOsw4jVS",positive,activism
I am creating a piece to raise money for those in need in #Ukraine - initial concept below- will be available as a physical fine art print and potentially an NFT with 100% of the proceeds for LIFE going to the @BritishRedCross via @RevolutApp #nftcommunity #NFT https://t.co/zBw2wsAk45,neutral,general
@RevolutApp @MRJoseSol Done,neutral,general
"HSBC fraudulent campaign against me is killing me, @HSBC_UK redress scheme HFC 2004 Nicholas Wilson exposed the truth. @nw_nicholas HSBC's executive and service centre be ashamed. @MartinSLewis 3 yrs of stress anxiety. Enough is enough. HSBC you know, Noel Quinn, Andrew Halliday https://t.co/5pmcfoj4U0",negative,fraud
"@RevolutApp @MRJoseSol Hi, I am experiencing problems with log in into the app. Is there any way to reach customer support outside the app?",negative,service - digital
@MaxineDavid Red Cross. I just donated via .@RevolutApp,positive,activism
Just donated to the @irishredcross via @RevolutApp. Super quick &amp; easy to help when weâ€™re all feeling a bit powerless https://t.co/TRulvODSkE,positive,activism
"@santanderukhelp stay on the line, did that for nearly 2 hours and got cut off",negative,service - digital
Thanks â¦@RevolutAppâ© https://t.co/VxvCW0em8A,positive,general
@BarclaysUKHelp @BarclaysUK I have had the most horrible experience with the rudest customer service team based in Liverpool. Refused to let me speak to a manager. They are a gaggle of mates. Very unprofessional and not competent. Hung up on me twice. I can upload audio #Barclays,negative,service - digital
It's very easy to donate on @RevolutApp for the @BritishRedCross  to help the current situation in #Ukraine!,positive,activism
Hey @LloydsBank your â€œcustomer serviceâ€ is shockingly bad. Not a great process if your goal is to retain customers after a mistake made by my local branch.,negative,service - general
"@HSBC_UK They said because my account already closed, so I donâ€™t need to do anything right now.I canâ€™t try to pay this overdraft money because I donâ€™t have an account anymore.",negative,service - general
"If you have a @RevolutApp account, you can donate from your home page to the @RedCrossUkraine appeal. 

100% of donation goes to Red Cross. 

ðŸ‡ºðŸ‡¦#russianinvasion",positive,activism
@travelguruzz @RevolutApp @cianthompson25 Uh i mean they worked for me all the time so please speak for yourself,negative,general
