text,Target
"@Postvox Fix online payments !! Instead of winging and crying about everyone moving to @RevolutApp, ask yourself why? It's because your app is crap. I've been trying to perform a simple transaction since 6am !! I look forward to your bot message about.. ""DM, we'll help""",0
"@RevolutApp But how can i change the pin in a atm if i dnt know the current pin...

The virtual card isncreated without select personal pin.",0
@santanderukhelp found a Santander MasterCard on the train I've just got on. Wanted to DM details in the hope you might contact customer but no DM facility. Advice please. Thanks!,0
"@LloydsBank By your side, picking your pockets, every step of the way. Lloyds bank are animals, ruin the poor for profit 👎",0
"@CooperativeBank a huge thank you for preventing @ScottishPower from taking money before it was due.  Genuinely grateful.  @ScottishPower cancelling my direct debit because of that when I'm £100+ in credit and then putting me on the most expensive tariff, shame on you. #PriceRise",1
@rndnull That’s unbelievable. @Monzo is that the case for you as well?,0
@Lambo1985 @monzo I’ll tell you over a beer on Saturday pal 😉,0
@LloydsBank why do Lloyds block every transfer to Nexo I do. Calling your phone line for every transaction is ridiculous. Sort your security systems out.,0
@ellie_ftm @LloydsBank @BenOKeeffe9 @aceCourtBot render,0
@LloydsBank what is the best and cheapest way to use my current account in Abu Dhabi or should I take Dirhams before I ago?,0
"@NatWest_Help I've gone overdrawn due to DDs. I have cash to deposit into my account, but all of my local banks open after I start work and close before I finish. Is there any way you can help me? https://t.co/SGRi1C56Sx",0
"@RevolutApp I have changed my phone number, and I have no access to my previous one. I cannot transfer money anymore because a code is sent to my previous number when I try to, which I do not have. How can I update my profile with my new number?",0
Hi @HalifaxBank any idea when your banking app isn't going to be back up and running as I am unable to log in this morning,0
@NatWest_Help this has never happened before.,0
@ThatProgrammer @santanderuk @santanderukhelp That’s the first time I’ve seen a company actually respond to someone’s issue,1
@UrquhartEli @NatWest_Help Down for me,0
@NatWest_Help is the app down? I can’t get in,0
@grantlyall @RBS_Help Just checked mine and it isn't working either so must be the app itself.,0
@NatWest_Help the app seem to have slightly issues today,0
@UrquhartEli @NatWest_Help Same for me. Trying to get on but won’t let me @NatWest_Help,0
Sounds like a full service outage for @NatWest_Help’s iOS Mobile Banking app this morning (standard browser-based login seems to work though). My app refuses to budge from “verifying your device”. https://t.co/9a1dcSoVFQ,0
@NatWest_Help hi is there an issue with the banking app as I’m not able to login and the status website says everything is fine? Thanks 💜,0
@carolagerrard @NatWest_Help @UrquhartEli Same here too,0
@Pablofingers @NatWest_Help Same!,0
@NatWest_Help @UrquhartEli Happening to me too.,0
@NatWest_Help Thanks for the quick response Emma.,0
@NatWest_Help Thanks Emma 👍,0
Hi @NatWest_Help multiple reports of issues with the NatWest banking app this morning. Can you confirm,0
@NatWest_Help been on hold for over 4 hours this week to get my child's trust fund account number! ring as soon as lines open and no difference. In branch can't help. Losing trust that natwest should be looking after money at all. Can hmrc move the account as we can't access it?,0
@NatWest_Help whats wrong with the app ?,0
@NatWest_Help what’s happening with the mobile app and when will the issues get fixed?,0
@NatWest_Help why do you deliberately lie to your customers and pretend everything is ‘working normally’ when clearly it’s not true? https://t.co/YpqumjmUfU,0
@RBS_Help Good morning your status page advised no issues with your mobile app but I’m struggling to access it today?,0
@selfishunvaxxed @johnellison @NatWest_Help App goes offline for 20 mins and people lose their minds. However did people cope before the app 🙄,0
"@NatWest_Help i cannot get into my account even after checking all this. Just tranferred a LARGE amount of money from my savings, I'm praying it's in my everyday account #PlatinumAccountHolder #Natwest https://t.co/U19WHNtl25",0
@NatWest_Help anything wrong with the app?,0
Anyone else having this issue with natwest? I’m kinda panicking as I’ve also had a text saying I’m over drawn yet I definitely have money in the account 😳@NatWest_Help https://t.co/I7v2meaM1D,0
@NatWest_Help Cant log on says cant connect ??,0
@NatWest_Help @johnellison @fimp2k @selfishunvaxxed When I try and sign in using my laptop I get kicked out and my account gets locked for 10 minutes,0
"@fimp2k @selfishunvaxxed @johnellison @NatWest_Help If the alternatives (writing a cheque, going into the branch) have been removed it’s not unreasonable to expect the app to work",0
"@NatWest_Help neither my wife or I can access the mobile app, has Russia taken revenge?",0
"@richardmorrisuk @NatWest_Help Fwiw, I’m seeing the same thing with NatWest at the moment. The app is not working.",0
"@NatWest_Help mobile app down AGAIN, how long is it going to be this time, got bills to pay today, this app is so unreliable, all very well offering these services when you can’t keep them working.",0
@VueHelp Hi Vue can you please sort the issue with using Club Lloyds vouchers on ur website. This issue is going on for ages. @LloydsBank Please take note. Almost defeats having these vouchers if it's cumbersome to book,0
Fingers crossed that when my @NatWest_Help app finally works again it’s forgot to take my bills out 😂,0
"@CooperativeBank  The risks are my own to take. No successful investor ""made it"" by leaving their wealth a savings account which offers an interest rate of 0.05%. With inflation on the rise, interests rates going up and the cost of living soaring, it should be my choice not yours",0
"@RBS_Help Hi, I think the IOS app update is a bit glitchy* - are you aware? Will it be updated?

Thanks muchly

*for “glitchy” read “totally buggered”",0
@UrquhartEli @NatWest_Help Same here at 09.41,0
@Cameronn_monroe @NatWest_Help Yes I am,0
@UrquhartEli @NatWest_Help @NatWest_Help Can you confirm if the walk in branches are having issues/problems please ?,0
@johnellison @NatWest_Help Yes me too!,0
"@LloydsBank The app is working with other banks' cards, seems to be just a Lloyds issue.",0
"Disgusted to find out that @CooperativeBank has blocked me and all UK customers from depositing MY money to @binance &amp; @kucoincom #crypto exchanges. I want to take control of my financial future, YOU are stopping me.",0
@NatWest_Help @Jasonisdefi @UrquhartEli Browser and telephone banking in this day and age what’s that?,0
@johnellison @NatWest_Help Yes ffs! Anyone know how long these this normally take to fix ?,0
@johnellison @NatWest_Help Yep. It would be ok if they said so on their Twitter. Or if you could make payments on the website without the card reader 😳🙄,0
"Maybe save yourself some time @NatWest_Help and Tweet that there's an App problem, rather than responding to everybody's concerned tweets.  
I'd rather know immediately you've identified a problem than read a peurile ad for a Fashion Detox.",0
"@RevolutApp You have clarified jack shit, you keep copying and pasting the same answer over and over again that has NOTHING ZERO NADA NICHTS To do with what I’m asking. https://t.co/iX08A7B6yp",0
@natwest_help natwest must have been hacked as app down coincides with scam calls and messages nationwide,0
"@RBS_Help morning, I’ve seen a couple of tweets re banking app being down.. Is this still the case as having trouble opening it this morning?",0
"@BarclaysUK what on earth is wrong with your app and online banking!? I’ve been trying to make a payment and keep getting error messages. 

and your chat people are clueless!",0
@NatWest_Help I assume you have technical issues with your online App. I can't access it on my mobile nether can other family members in different locations. Tried your advice still not working. @Chrisitv https://t.co/jVlnTo41oV,0
@TSB Bitcoin,0
"NatWest DOWN: Banking app not working with customers blocked from accounts | https://t.co/Fzuqj63S5I

Anyone else having issues?
#natwestappdown
#cyberattack
#bankingapp 

⁦@NatWest_Help⁩  https://t.co/bW0qstejXD",0
"@johnellison @NatWest_Help So the link on the app which takes you to the service status page... says nothing about an outage, very helpful",0
@RBS_Help your banking App is not working?,0
